strategy,strategy_name,feature_design,family,allocation_pair,budget_mode,gamma,tau,tcost_one_way,lambda_turnover,effective_trade_penalty,prob_smooth_halflife,n_months,ann_return,ann_vol,sharpe,max_drawdown,cvar_1pct_monthly,final_wealth,benchmark_ann_return,benchmark_ann_vol,benchmark_sharpe,benchmark_max_drawdown,ann_turnover,avg_monthly_turnover,max_monthly_turnover,avg_monthly_tcost_paid,ann_tcost_drag,avg_w_eq,avg_w_bd,avg_w_cash,both_bad_avg_cash,both_bad_avg_eq,both_bad_avg_bd,both_good_avg_eq,both_good_avg_bd,equity_good_only_avg_eq,bond_good_only_avg_bd
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0075__c0p0005__phl3,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0075__c0p0005__phl3,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.0005,0.0075,0.01,3.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0075__c0p0005__phl6,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0075__c0p0005__phl6,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.0005,0.0075,0.01,6.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p01__c0p0005__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p01__c0p0005__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.0005,0.01,0.0125,0.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p01__c0p0005__phl3,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p01__c0p0005__phl3,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.0005,0.01,0.0125,3.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p01__c0p0005__phl6,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p01__c0p0005__phl6,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.0005,0.01,0.0125,6.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0025__c0p001__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0025__c0p001__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.001,0.0025,0.0075,0.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0025__c0p001__phl3,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0025__c0p001__phl3,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.001,0.0025,0.0075,3.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0025__c0p001__phl6,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0025__c0p001__phl6,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.001,0.0025,0.0075,6.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p005__c0p001__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p005__c0p001__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.001,0.005,0.01,0.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p005__c0p001__phl3,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p005__c0p001__phl3,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.001,0.005,0.01,3.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p005__c0p001__phl6,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p005__c0p001__phl6,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.001,0.005,0.01,6.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0075__c0p001__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0075__c0p001__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.001,0.0075,0.0125,0.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0075__c0p001__phl3,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0075__c0p001__phl3,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.001,0.0075,0.0125,3.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0075__c0p001__phl6,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0075__c0p001__phl6,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.001,0.0075,0.0125,6.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p01__c0p001__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p01__c0p001__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.001,0.01,0.015,0.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p01__c0p001__phl3,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p01__c0p001__phl3,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.001,0.01,0.015,3.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p01__c0p001__phl6,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p01__c0p001__phl6,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.001,0.01,0.015,6.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10__c0p0025__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10__c0p0025__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.0025,0.0,0.0125,0.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10__c0p0025__phl3,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10__c0p0025__phl3,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.0025,0.0,0.0125,3.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10__c0p0025__phl6,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10__c0p0025__phl6,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.0025,0.0,0.0125,6.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0005__c0p0025__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0005__c0p0025__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.0025,0.0005,0.013000000000000001,0.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0005__c0p0025__phl3,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0005__c0p0025__phl3,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.0025,0.0005,0.013000000000000001,3.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0005__c0p0025__phl6,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0005__c0p0025__phl6,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.0025,0.0005,0.013000000000000001,6.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p001__c0p0025__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p001__c0p0025__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.0025,0.001,0.013500000000000002,0.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p001__c0p0025__phl3,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p001__c0p0025__phl3,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.0025,0.001,0.013500000000000002,3.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p001__c0p0025__phl6,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p001__c0p0025__phl6,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.0025,0.001,0.013500000000000002,6.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0025__c0p0025__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0025__c0p0025__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.0025,0.0025,0.015000000000000001,0.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0025__c0p0025__phl3,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0025__c0p0025__phl3,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.0025,0.0025,0.015000000000000001,3.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0025__c0p0025__phl6,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0025__c0p0025__phl6,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.0025,0.0025,0.015000000000000001,6.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p005__c0p0025__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p005__c0p0025__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.0025,0.005,0.0175,0.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p005__c0p0025__phl3,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p005__c0p0025__phl3,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.0025,0.005,0.0175,3.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p005__c0p0025__phl6,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p005__c0p0025__phl6,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.0025,0.005,0.0175,6.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0075__c0p0025__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0075__c0p0025__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.0025,0.0075,0.02,0.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0075__c0p0025__phl3,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0075__c0p0025__phl3,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.0025,0.0075,0.02,3.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0075__c0p0025__phl6,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0075__c0p0025__phl6,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.0025,0.0075,0.02,6.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p01__c0p0025__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p01__c0p0025__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.0025,0.01,0.0225,0.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p01__c0p0025__phl3,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p01__c0p0025__phl3,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.0025,0.01,0.0225,3.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p01__c0p0025__phl6,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p01__c0p0025__phl6,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.0025,0.01,0.0225,6.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10p0075__c0p0005__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10p0075__c0p0005__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,3.0,1.0,0.0005,0.0075,0.008,0.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10p0075__c0p0005__phl3,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10p0075__c0p0005__phl3,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,3.0,1.0,0.0005,0.0075,0.008,3.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10p0075__c0p0005__phl6,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10p0075__c0p0005__phl6,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,3.0,1.0,0.0005,0.0075,0.008,6.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10p01__c0p0005__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10p01__c0p0005__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,3.0,1.0,0.0005,0.01,0.0105,0.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10p01__c0p0005__phl3,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10p01__c0p0005__phl3,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,3.0,1.0,0.0005,0.01,0.0105,3.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10p01__c0p0005__phl6,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10p01__c0p0005__phl6,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,3.0,1.0,0.0005,0.01,0.0105,6.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10p0075__c0p001__phl0,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10p0075__c0p001__phl0,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,3.0,1.0,0.001,0.0075,0.0085,0.0,345,0.0,0.0,,0.0,0.0,100.0,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
